time	V(n001)
7.229717664258784e-002	1.598544e+001
7.239483289258783e-002	1.598199e+001
7.249248914258782e-002	1.597855e+001
7.259014539258782e-002	1.597511e+001
7.268780164258781e-002	1.597167e+001
7.278545789258781e-002	1.596824e+001
7.288311414258780e-002	1.596480e+001
7.298077039258780e-002	1.596136e+001
7.307842664258779e-002	1.595793e+001
7.317608289258779e-002	1.595450e+001
7.327373914258778e-002	1.595110e+001
7.334312117915078e-002	1.594871e+001
7.338449756726241e-002	1.594733e+001
7.342978454384064e-002	1.594589e+001
7.347058540038123e-002	1.594469e+001
7.351312145050615e-002	1.594362e+001
7.355688887794043e-002	1.594285e+001
7.360264368805836e-002	1.594262e+001
7.365203595009091e-002	1.594346e+001
7.370676436981641e-002	1.594656e+001
7.377419305726288e-002	1.595531e+001
7.387184930726287e-002	1.597766e+001
7.394688780777763e-002	1.600318e+001
7.402784352436473e-002	1.603870e+001
7.411975916315701e-002	1.608434e+001
7.421741541315700e-002	1.613492e+001
7.431507166315700e-002	1.618455e+001
7.441272791315699e-002	1.623121e+001
7.451038416315699e-002	1.627379e+001
7.480335291315697e-002	1.637345e+001
7.490100916315697e-002	1.639722e+001
7.499866541315696e-002	1.641652e+001
7.509632166315695e-002	1.643162e+001
7.519397791315695e-002	1.644287e+001
7.529163416315694e-002	1.645069e+001
7.538929041315694e-002	1.645554e+001
7.548694666315693e-002	1.645792e+001
7.558460291315693e-002	1.645836e+001
7.568225916315692e-002	1.645734e+001
7.577991541315692e-002	1.645532e+001
7.586743314038293e-002	1.645293e+001
7.594465029019062e-002	1.645052e+001
7.602165180381841e-002	1.644794e+001
7.609105910591267e-002	1.644553e+001
7.616784208494096e-002	1.644280e+001
7.624975094881754e-002	1.643987e+001
7.634740719881754e-002	1.643635e+001
7.644506344881753e-002	1.643282e+001
7.654271969881753e-002	1.642928e+001
7.664037594881752e-002	1.642574e+001
7.673803219881752e-002	1.642221e+001
7.683568844881751e-002	1.641867e+001
7.693334469881751e-002	1.641514e+001
7.703100094881750e-002	1.641160e+001
7.712865719881749e-002	1.640807e+001
7.722631344881749e-002	1.640454e+001
7.732396969881748e-002	1.640100e+001
7.742162594881748e-002	1.639747e+001
7.751928219881747e-002	1.639394e+001
7.761693844881747e-002	1.639041e+001
7.771459469881746e-002	1.638688e+001
7.781225094881746e-002	1.638336e+001
7.790990719881745e-002	1.637983e+001
7.810521969881744e-002	1.637278e+001
7.830053219881743e-002	1.636573e+001
7.849584469881742e-002	1.635868e+001
7.878881344881740e-002	1.634812e+001
7.908178219881738e-002	1.633756e+001
7.941660362738880e-002	1.632551e+001
7.975142505596020e-002	1.631346e+001
8.008624648453161e-002	1.630142e+001
8.042106791310302e-002	1.628939e+001
8.075588934167444e-002	1.627737e+001
8.109071077024584e-002	1.626536e+001
8.142553219881725e-002	1.625336e+001
8.187196077024579e-002	1.623737e+001
8.231838934167435e-002	1.622139e+001
8.276481791310289e-002	1.620543e+001
8.321124648453143e-002	1.618949e+001
8.365767505595997e-002	1.617356e+001
8.410410362738853e-002	1.615765e+001
8.455053219881707e-002	1.614175e+001
8.491325541310277e-002	1.612885e+001
8.527597862738846e-002	1.611596e+001
8.563870184167416e-002	1.610307e+001
8.600142505595984e-002	1.609020e+001
8.636414827024554e-002	1.607734e+001
8.672687148453123e-002	1.606448e+001
8.708959469881693e-002	1.605164e+001
8.732675987738835e-002	1.604325e+001
8.756392505595975e-002	1.603486e+001
8.780109023453117e-002	1.602648e+001
8.803825541310259e-002	1.601810e+001
8.827542059167401e-002	1.600973e+001
8.851258577024541e-002	1.600136e+001
8.874975094881683e-002	1.599299e+001
8.884740719881683e-002	1.598955e+001
8.894506344881682e-002	1.598611e+001
8.904271969881682e-002	1.598267e+001
8.914037594881681e-002	1.597923e+001
8.923803219881681e-002	1.597578e+001
8.933568844881680e-002	1.597235e+001
8.943334469881679e-002	1.596891e+001
8.953100094881679e-002	1.596547e+001
8.962865719881678e-002	1.596203e+001
8.972631344881678e-002	1.595860e+001
8.982396969881677e-002	1.595517e+001
8.989192553295107e-002	1.595278e+001
8.993108316672467e-002	1.595142e+001
8.996890381866136e-002	1.595011e+001
9.000817855706432e-002	1.594877e+001
9.004620361737081e-002	1.594749e+001
9.008578774258680e-002	1.594622e+001
9.012598676554785e-002	1.594501e+001
9.016756721804314e-002	1.594391e+001
9.021059854119462e-002	1.594304e+001
9.025573479066472e-002	1.594261e+001
9.030376509519396e-002	1.594306e+001
9.035668379277199e-002	1.594530e+001
9.041897964488867e-002	1.595185e+001
9.050926795714315e-002	1.596940e+001
9.058356105840157e-002	1.599192e+001
9.066610697203444e-002	1.602556e+001
9.074812014468751e-002	1.606483e+001
9.084577639468751e-002	1.611506e+001
9.094343264468750e-002	1.616537e+001
9.104108889468750e-002	1.621337e+001
9.113874514468749e-002	1.625763e+001
9.152937014468747e-002	1.638844e+001
9.162702639468746e-002	1.640947e+001
9.172468264468746e-002	1.642618e+001
9.182233889468745e-002	1.643890e+001
9.191999514468745e-002	1.644801e+001
9.201765139468744e-002	1.645396e+001
9.211530764468744e-002	1.645725e+001
9.221296389468743e-002	1.645839e+001
9.231062014468743e-002	1.645788e+001
9.240827639468742e-002	1.645620e+001
9.250593264468741e-002	1.645374e+001
9.257651259545587e-002	1.645164e+001
9.263869771633317e-002	1.644962e+001
9.269909697818034e-002	1.644757e+001
9.276084010498707e-002	1.644542e+001
9.281745609776843e-002	1.644341e+001
9.288133281595583e-002	1.644112e+001
9.294895020771238e-002	1.643869e+001
9.302973607552686e-002	1.643577e+001
9.312574371895643e-002	1.643230e+001
9.322339996895643e-002	1.642876e+001
9.332105621895642e-002	1.642523e+001
9.341871246895642e-002	1.642169e+001
9.351636871895641e-002	1.641816e+001
9.361402496895641e-002	1.641462e+001
9.371168121895640e-002	1.641109e+001
9.380933746895639e-002	1.640755e+001
9.390699371895639e-002	1.640402e+001
9.400464996895638e-002	1.640049e+001
9.410230621895638e-002	1.639696e+001
9.419996246895637e-002	1.639343e+001
9.429761871895637e-002	1.638990e+001
9.439527496895636e-002	1.638637e+001
9.449293121895636e-002	1.638284e+001
9.468824371895634e-002	1.637579e+001
9.488355621895633e-002	1.636874e+001
9.507886871895632e-002	1.636169e+001
9.537183746895631e-002	1.635113e+001
9.566480621895629e-002	1.634057e+001
9.599962764752770e-002	1.632851e+001
9.633444907609910e-002	1.631646e+001
9.666927050467052e-002	1.630442e+001
9.700409193324193e-002	1.629239e+001
9.733891336181334e-002	1.628036e+001
9.767373479038474e-002	1.626835e+001
9.800855621895616e-002	1.625634e+001
9.827362318324186e-002	1.624685e+001
9.853869014752756e-002	1.623736e+001
9.880375711181326e-002	1.622787e+001
9.906882407609895e-002	1.621839e+001
9.933389104038465e-002	1.620891e+001
9.959895800467035e-002	1.619944e+001
9.986402496895605e-002	1.618998e+001
9.996168121895604e-002	1.618649e+001
1.000000000000000e-001	1.618512e+001
