time	V(n001)
2.524641946207614e-002	1.654423e+001
2.534407571207614e-002	1.653811e+001
2.544173196207614e-002	1.652739e+001
2.553938821207614e-002	1.651237e+001
2.563704446207614e-002	1.649340e+001
2.573470071207614e-002	1.647086e+001
2.583235696207615e-002	1.644520e+001
2.593001321207615e-002	1.641693e+001
2.602766946207615e-002	1.638654e+001
2.612532571207615e-002	1.635453e+001
2.622298196207615e-002	1.632137e+001
2.632063821207615e-002	1.628745e+001
2.641829446207615e-002	1.625306e+001
2.651595071207616e-002	1.621843e+001
2.661360696207616e-002	1.618370e+001
2.671126321207616e-002	1.614896e+001
2.680891946207616e-002	1.611426e+001
2.690657571207616e-002	1.607961e+001
2.700423196207616e-002	1.604503e+001
2.710188821207616e-002	1.601052e+001
2.719954446207617e-002	1.597608e+001
2.729720071207617e-002	1.594172e+001
2.739485696207617e-002	1.590743e+001
2.749251321207617e-002	1.587322e+001
2.759016946207617e-002	1.583908e+001
2.768782571207617e-002	1.580501e+001
2.778548196207617e-002	1.577102e+001
2.788313821207617e-002	1.573710e+001
2.798079446207618e-002	1.570325e+001
2.807845071207618e-002	1.566947e+001
2.817610696207618e-002	1.563577e+001
2.827376321207618e-002	1.560214e+001
2.846907571207618e-002	1.553510e+001
2.866438821207619e-002	1.546834e+001
2.885970071207619e-002	1.540188e+001
2.915266946207619e-002	1.530271e+001
2.944563821207620e-002	1.520418e+001
2.976650874779049e-002	1.509701e+001
3.008737928350478e-002	1.499058e+001
3.040824981921907e-002	1.488489e+001
3.072912035493336e-002	1.477995e+001
3.104999089064765e-002	1.467575e+001
3.137086142636194e-002	1.457229e+001
3.169173196207623e-002	1.446957e+001
3.212420964064766e-002	1.433228e+001
3.255668731921910e-002	1.419627e+001
3.298916499779053e-002	1.406153e+001
3.342164267636197e-002	1.392806e+001
3.385412035493340e-002	1.379586e+001
3.428659803350483e-002	1.366494e+001
3.471907571207627e-002	1.353529e+001
3.501204446207627e-002	1.344815e+001
3.530501321207628e-002	1.336156e+001
3.559798196207628e-002	1.327552e+001
3.589095071207629e-002	1.319004e+001
3.618391946207629e-002	1.310511e+001
3.647688821207629e-002	1.302073e+001
3.676985696207630e-002	1.293690e+001
3.696516946207630e-002	1.288131e+001
3.716048196207630e-002	1.282596e+001
3.725813821207630e-002	1.279837e+001
3.735579446207631e-002	1.277085e+001
3.745345071207631e-002	1.274338e+001
3.755110696207631e-002	1.271597e+001
3.764876321207631e-002	1.268862e+001
3.774641946207631e-002	1.266133e+001
3.784407571207631e-002	1.263411e+001
3.788833776618352e-002	1.262181e+001
3.790849711301700e-002	1.261624e+001
3.792531859498415e-002	1.261162e+001
3.794157410824861e-002	1.260719e+001
3.795845869123264e-002	1.260267e+001
3.797497655929941e-002	1.259837e+001
3.799178157381875e-002	1.259421e+001
3.800872656804319e-002	1.259038e+001
3.802600948179237e-002	1.258711e+001
3.804387150986027e-002	1.258485e+001
3.806275174939235e-002	1.258451e+001
3.808372331662536e-002	1.258812e+001
3.810987360584642e-002	1.260002e+001
3.813454406553961e-002	1.262017e+001
3.815988231191590e-002	1.265065e+001
3.818786200823134e-002	1.269369e+001
3.822226369530879e-002	1.275495e+001
3.826045069590303e-002	1.282841e+001
3.830684783442853e-002	1.292055e+001
3.835569743536647e-002	1.301796e+001
3.862185068174644e-002	1.353079e+001
3.891481943174645e-002	1.405552e+001
3.920778818174645e-002	1.453051e+001
3.950075693174646e-002	1.495575e+001
3.979372568174646e-002	1.533125e+001
4.008669443174646e-002	1.565701e+001
4.037966318174647e-002	1.593303e+001
4.067263193174647e-002	1.615931e+001
4.078423907460362e-002	1.623101e+001
4.089584621746076e-002	1.629529e+001
4.100745336031791e-002	1.635215e+001
4.111906050317505e-002	1.640159e+001
4.123066764603219e-002	1.644362e+001
4.134227478888934e-002	1.647823e+001
4.145388193174648e-002	1.650541e+001
4.155153818174649e-002	1.652345e+001
4.164919443174649e-002	1.653608e+001
4.174685068174649e-002	1.654344e+001
4.184450693174649e-002	1.654565e+001
4.194216318174649e-002	1.654290e+001
4.203981943174649e-002	1.653538e+001
4.213747568174649e-002	1.652335e+001
4.223513193174650e-002	1.650712e+001
4.233278818174650e-002	1.648704e+001
4.243044443174650e-002	1.646352e+001
4.252810068174650e-002	1.643703e+001
4.262575693174650e-002	1.640807e+001
4.272341318174650e-002	1.637715e+001
4.282106943174650e-002	1.634476e+001
4.291872568174650e-002	1.631133e+001
4.301638193174651e-002	1.627726e+001
4.309677379272508e-002	1.624889e+001
4.316643256034304e-002	1.622418e+001
4.323670711673405e-002	1.619919e+001
4.331393201548215e-002	1.617171e+001
4.339349507198615e-002	1.614341e+001
4.348771205676579e-002	1.610994e+001
4.358536830676579e-002	1.607530e+001
4.368302455676579e-002	1.604073e+001
4.378068080676580e-002	1.600623e+001
4.387833705676580e-002	1.597180e+001
4.397599330676580e-002	1.593745e+001
4.407364955676580e-002	1.590317e+001
4.417130580676580e-002	1.586896e+001
4.426896205676580e-002	1.583483e+001
4.436661830676580e-002	1.580077e+001
4.446427455676581e-002	1.576679e+001
4.456193080676581e-002	1.573288e+001
4.465958705676581e-002	1.569904e+001
4.475724330676581e-002	1.566527e+001
4.485489955676581e-002	1.563158e+001
4.495255580676581e-002	1.559796e+001
4.514786830676582e-002	1.553093e+001
4.534318080676582e-002	1.546419e+001
4.553849330676582e-002	1.539774e+001
4.583146205676583e-002	1.529860e+001
4.612443080676583e-002	1.520010e+001
4.644530134248012e-002	1.509296e+001
4.676617187819441e-002	1.498656e+001
4.708704241390870e-002	1.488090e+001
4.740791294962299e-002	1.477598e+001
4.772878348533728e-002	1.467181e+001
4.804965402105157e-002	1.456838e+001
4.837052455676586e-002	1.446569e+001
4.880300223533730e-002	1.432844e+001
4.923547991390873e-002	1.419246e+001
4.966795759248017e-002	1.405775e+001
5.010043527105160e-002	1.392432e+001
5.053291294962303e-002	1.379216e+001
5.096539062819447e-002	1.366127e+001
5.139786830676590e-002	1.353166e+001
5.169083705676591e-002	1.344454e+001
5.198380580676591e-002	1.335797e+001
5.227677455676592e-002	1.327196e+001
5.256974330676592e-002	1.318650e+001
5.286271205676592e-002	1.310159e+001
5.315568080676593e-002	1.301724e+001
5.344864955676593e-002	1.293343e+001
5.364396205676594e-002	1.287786e+001
5.383927455676594e-002	1.282252e+001
5.393693080676594e-002	1.279494e+001
5.403458705676594e-002	1.276742e+001
5.413224330676594e-002	1.273996e+001
5.422989955676594e-002	1.271256e+001
5.432755580676595e-002	1.268522e+001
5.442521205676595e-002	1.265794e+001
5.452286830676595e-002	1.263075e+001
5.458441595376379e-002	1.261372e+001
5.460697379159361e-002	1.260756e+001
5.462719752991434e-002	1.260214e+001
5.464388164211186e-002	1.259782e+001
5.466139065890913e-002	1.259353e+001
5.467838940380713e-002	1.258977e+001
5.469580660220270e-002	1.258663e+001
5.471385150198262e-002	1.258462e+001
5.473295937495491e-002	1.258478e+001
5.475457291861779e-002	1.258954e+001
5.478245228710622e-002	1.260404e+001
5.480573860096832e-002	1.262483e+001
5.483175131753342e-002	1.265799e+001
5.485971671449758e-002	1.270252e+001
5.489810287032331e-002	1.277227e+001
5.493478282847696e-002	1.284346e+001
5.498231649333060e-002	1.293814e+001
5.503213670462373e-002	1.303737e+001
5.530828546870673e-002	1.357056e+001
5.558443423278973e-002	1.406061e+001
5.586058299687273e-002	1.450753e+001
5.613673176095573e-002	1.491132e+001
5.641288052503873e-002	1.527197e+001
5.668902928912173e-002	1.558948e+001
5.696517805320473e-002	1.586386e+001
5.711863787463330e-002	1.599516e+001
5.727209769606188e-002	1.611233e+001
5.742555751749045e-002	1.621538e+001
5.757901733891903e-002	1.630429e+001
5.773247716034760e-002	1.637908e+001
5.788593698177617e-002	1.643973e+001
5.803939680320475e-002	1.648626e+001
5.823470930320475e-002	1.652596e+001
5.833236555320475e-002	1.653769e+001
5.843002180320475e-002	1.654417e+001
5.852767805320475e-002	1.654553e+001
5.862533430320475e-002	1.654196e+001
5.872299055320476e-002	1.653366e+001
5.882064680320476e-002	1.652090e+001
5.891830305320476e-002	1.650399e+001
5.901595930320476e-002	1.648329e+001
5.911361555320476e-002	1.645924e+001
5.921127180320476e-002	1.643230e+001
5.930892805320476e-002	1.640297e+001
5.940658430320477e-002	1.637177e+001
5.950424055320477e-002	1.633917e+001
5.960189680320477e-002	1.630561e+001
5.969955305320477e-002	1.627143e+001
5.979720930320477e-002	1.623691e+001
5.989486555320477e-002	1.620222e+001
5.999252180320477e-002	1.616748e+001
6.009017805320478e-002	1.613276e+001
6.018783430320478e-002	1.609808e+001
6.028549055320478e-002	1.606346e+001
6.038314680320478e-002	1.602891e+001
6.048080305320478e-002	1.599444e+001
6.057845930320478e-002	1.596003e+001
6.067611555320478e-002	1.592571e+001
6.077377180320479e-002	1.589145e+001
6.087142805320479e-002	1.585727e+001
6.096908430320479e-002	1.582317e+001
6.106674055320479e-002	1.578913e+001
6.116439680320479e-002	1.575517e+001
6.126205305320479e-002	1.572129e+001
6.135970930320479e-002	1.568747e+001
6.145736555320479e-002	1.565373e+001
6.155502180320480e-002	1.562006e+001
6.175033430320480e-002	1.555294e+001
6.194564680320480e-002	1.548611e+001
6.214095930320480e-002	1.541957e+001
6.243392805320481e-002	1.532029e+001
6.272689680320480e-002	1.522164e+001
6.304776733891906e-002	1.511435e+001
6.336863787463333e-002	1.500780e+001
6.368950841034760e-002	1.490199e+001
6.401037894606187e-002	1.479692e+001
6.433124948177614e-002	1.469260e+001
6.465212001749041e-002	1.458903e+001
6.497299055320467e-002	1.448619e+001
6.539151733891893e-002	1.435316e+001
6.581004412463319e-002	1.422132e+001
6.622857091034745e-002	1.409067e+001
6.664709769606173e-002	1.396122e+001
6.706562448177598e-002	1.383297e+001
6.748415126749024e-002	1.370591e+001
6.790267805320450e-002	1.358004e+001
6.820959769606164e-002	1.348847e+001
6.851651733891875e-002	1.339750e+001
6.882343698177589e-002	1.330714e+001
6.913035662463300e-002	1.321738e+001
6.943727626749013e-002	1.312823e+001
6.974419591034725e-002	1.303970e+001
7.005111555320438e-002	1.295176e+001
7.034408430320437e-002	1.286837e+001
7.053939680320435e-002	1.281308e+001
7.063705305320435e-002	1.278552e+001
7.073470930320434e-002	1.275802e+001
7.083236555320434e-002	1.273058e+001
7.093002180320433e-002	1.270319e+001
7.102767805320433e-002	1.267587e+001
7.112533430320432e-002	1.264861e+001
7.119332698219888e-002	1.262967e+001
7.121765899075734e-002	1.262292e+001
7.123843710318802e-002	1.261717e+001
7.125492786036809e-002	1.261263e+001
7.127243951675488e-002	1.260786e+001
7.128893695064076e-002	1.260342e+001
7.130567906387772e-002	1.259904e+001
7.132241917843359e-002	1.259485e+001
7.133933567813705e-002	1.259096e+001
7.135656741488830e-002	1.258757e+001
7.137430055888959e-002	1.258511e+001
7.139298672841254e-002	1.258437e+001
7.141349094848959e-002	1.258711e+001
7.143839969966094e-002	1.259730e+001
7.146570497843768e-002	1.261826e+001
7.149093996939551e-002	1.264760e+001
7.151927078223044e-002	1.269047e+001
7.155193318474175e-002	1.274812e+001
7.159113924745043e-002	1.282325e+001
7.163733680193608e-002	1.291486e+001
7.168594969835106e-002	1.301182e+001
7.194859083015479e-002	1.351851e+001
7.224155958015477e-002	1.404429e+001
7.253452833015475e-002	1.452035e+001
7.282749708015474e-002	1.494669e+001
7.312046583015472e-002	1.532331e+001
7.341343458015470e-002	1.565020e+001
7.370640333015469e-002	1.592738e+001
7.399937208015467e-002	1.615483e+001
7.412493011586895e-002	1.623541e+001
7.425048815158322e-002	1.630664e+001
7.437604618729750e-002	1.636851e+001
7.450160422301179e-002	1.642102e+001
7.462716225872607e-002	1.646417e+001
7.475272029444034e-002	1.649796e+001
7.487827833015462e-002	1.652240e+001
7.497593458015461e-002	1.653540e+001
7.507359083015461e-002	1.654311e+001
7.517124708015460e-002	1.654566e+001
7.526890333015460e-002	1.654324e+001
7.536655958015459e-002	1.653604e+001
7.546421583015459e-002	1.652430e+001
7.556187208015458e-002	1.650834e+001
7.565952833015457e-002	1.648851e+001
7.575718458015457e-002	1.646521e+001
7.585484083015456e-002	1.643890e+001
7.595249708015456e-002	1.641010e+001
7.605015333015455e-002	1.637929e+001
7.614780958015455e-002	1.634698e+001
7.624546583015454e-002	1.631362e+001
7.634312208015454e-002	1.627956e+001
7.644077833015453e-002	1.624510e+001
7.653688686949010e-002	1.621099e+001
7.663454311949010e-002	1.617625e+001
7.673219936949009e-002	1.614152e+001
7.682985561949009e-002	1.610682e+001
7.692751186949008e-002	1.607219e+001
7.702516811949008e-002	1.603762e+001
7.712282436949007e-002	1.600313e+001
7.722048061949006e-002	1.596871e+001
7.731813686949006e-002	1.593436e+001
7.741579311949005e-002	1.590009e+001
7.751344936949005e-002	1.586589e+001
7.761110561949004e-002	1.583177e+001
7.770876186949004e-002	1.579772e+001
7.780641811949003e-002	1.576374e+001
7.790407436949003e-002	1.572983e+001
7.800173061949002e-002	1.569600e+001
7.809938686949002e-002	1.566224e+001
7.819704311949001e-002	1.562855e+001
7.829469936949000e-002	1.559494e+001
7.849001186948999e-002	1.552793e+001
7.868532436948998e-002	1.546120e+001
7.888063686948997e-002	1.539477e+001
7.917360561948995e-002	1.529564e+001
7.946657436948994e-002	1.519716e+001
7.978744490520420e-002	1.509004e+001
8.010831544091847e-002	1.498366e+001
8.042918597663273e-002	1.487802e+001
8.075005651234701e-002	1.477313e+001
8.107092704806128e-002	1.466897e+001
8.139179758377554e-002	1.456556e+001
8.171266811948981e-002	1.446289e+001
8.214514579806122e-002	1.432567e+001
8.257762347663261e-002	1.418972e+001
8.301010115520402e-002	1.405504e+001
8.344257883377543e-002	1.392163e+001
8.387505651234684e-002	1.378949e+001
8.430753419091823e-002	1.365863e+001
8.474001186948964e-002	1.352904e+001
8.503298061948962e-002	1.344194e+001
8.532594936948960e-002	1.335539e+001
8.561891811948959e-002	1.326940e+001
8.591188686948957e-002	1.318395e+001
8.620485561948955e-002	1.309906e+001
8.649782436948954e-002	1.301472e+001
8.679079311948952e-002	1.293093e+001
8.698610561948951e-002	1.287537e+001
8.718141811948950e-002	1.282004e+001
8.727907436948949e-002	1.279247e+001
8.737673061948949e-002	1.276495e+001
8.747438686948948e-002	1.273750e+001
8.757204311948948e-002	1.271010e+001
8.766969936948947e-002	1.268276e+001
8.776735561948947e-002	1.265549e+001
8.786501186948946e-002	1.262832e+001
8.792072324130872e-002	1.261291e+001
8.794236145224492e-002	1.260701e+001
8.796159256131524e-002	1.260187e+001
8.797835479937891e-002	1.259754e+001
8.799568053767790e-002	1.259331e+001
8.801270781927931e-002	1.258958e+001
8.803013144921797e-002	1.258649e+001
8.804822105476665e-002	1.258457e+001
8.806742045486186e-002	1.258490e+001
8.808923366027324e-002	1.259006e+001
8.811779701206424e-002	1.260556e+001
8.814074934090796e-002	1.262666e+001
8.816708748781793e-002	1.266092e+001
8.819516278101741e-002	1.270618e+001
8.823530086882055e-002	1.277965e+001
8.827164206586934e-002	1.285041e+001
8.831972051540898e-002	1.294627e+001
8.837007110625128e-002	1.304650e+001
8.864670418793456e-002	1.357994e+001
8.892333726961783e-002	1.407008e+001
8.919997035130112e-002	1.451690e+001
8.947660343298439e-002	1.492040e+001
8.975323651466767e-002	1.528060e+001
9.002986959635094e-002	1.559748e+001
9.030650267803422e-002	1.587105e+001
9.045996249946278e-002	1.600161e+001
9.061342232089135e-002	1.611804e+001
9.076688214231991e-002	1.622035e+001
9.092034196374847e-002	1.630853e+001
9.107380178517703e-002	1.638259e+001
9.122726160660560e-002	1.644252e+001
9.138072142803416e-002	1.648832e+001
9.157603392803415e-002	1.652712e+001
9.167369017803415e-002	1.653842e+001
9.177134642803414e-002	1.654447e+001
9.186900267803413e-002	1.654542e+001
9.196665892803413e-002	1.654145e+001
9.206431517803412e-002	1.653278e+001
9.216197142803412e-002	1.651966e+001
9.225962767803411e-002	1.650243e+001
9.235728392803411e-002	1.648145e+001
9.245494017803410e-002	1.645714e+001
9.255259642803410e-002	1.642998e+001
9.265025267803409e-002	1.640048e+001
9.274790892803408e-002	1.636914e+001
9.284556517803408e-002	1.633645e+001
9.294322142803407e-002	1.630283e+001
9.304087767803407e-002	1.626862e+001
9.313853392803406e-002	1.623408e+001
9.323619017803406e-002	1.619938e+001
9.333384642803405e-002	1.616464e+001
9.343150267803405e-002	1.612992e+001
9.352915892803404e-002	1.609524e+001
9.362681517803403e-002	1.606063e+001
9.372447142803403e-002	1.602609e+001
9.382212767803402e-002	1.599162e+001
9.391978392803402e-002	1.595722e+001
9.401744017803401e-002	1.592290e+001
9.411509642803401e-002	1.588865e+001
9.421275267803400e-002	1.585448e+001
9.431040892803400e-002	1.582038e+001
9.440806517803399e-002	1.578635e+001
9.450572142803398e-002	1.575240e+001
9.460337767803398e-002	1.571852e+001
9.470103392803397e-002	1.568471e+001
9.479869017803397e-002	1.565097e+001
9.489634642803396e-002	1.561731e+001
9.509165892803395e-002	1.555020e+001
9.528697142803394e-002	1.548338e+001
9.548228392803393e-002	1.541685e+001
9.577525267803391e-002	1.531759e+001
9.606822142803390e-002	1.521896e+001
9.638909196374816e-002	1.511169e+001
9.670996249946243e-002	1.500515e+001
9.703083303517669e-002	1.489936e+001
9.735170357089097e-002	1.479432e+001
9.767257410660524e-002	1.469001e+001
9.799344464231950e-002	1.458645e+001
9.831431517803377e-002	1.448364e+001
9.853752946374804e-002	1.441254e+001
9.876074374946231e-002	1.434178e+001
9.898395803517658e-002	1.427137e+001
9.920717232089087e-002	1.420130e+001
9.943038660660514e-002	1.413158e+001
9.965360089231941e-002	1.406220e+001
9.987681517803368e-002	1.399317e+001
9.997447142803367e-002	1.396306e+001
1.000000000000000e-001	1.395520e+001
