time	V(n001)
1.692894837885370e-002	1.151429e-002
1.694452613316838e-002	2.028556e-002
1.696216562918625e-002	3.591353e-002
1.698324789969067e-002	6.387130e-002
1.701716359142087e-002	1.257361e-001
1.705899864282029e-002	2.206897e-001
1.710546468382078e-002	3.422261e-001
1.716404966440142e-002	5.093462e-001
1.725250309673573e-002	7.750096e-001
1.735015934673573e-002	1.077469e+000
1.754547184673573e-002	1.697734e+000
1.775473523959288e-002	2.375742e+000
1.796399863245002e-002	3.048092e+000
1.817326202530717e-002	3.714783e+000
1.838252541816431e-002	4.375815e+000
1.859178881102146e-002	5.031187e+000
1.880105220387861e-002	5.680901e+000
1.901031559673575e-002	6.324956e+000
1.942884238245004e-002	7.587655e+000
1.984736916816433e-002	8.778646e+000
2.026589595387863e-002	9.897929e+000
2.068442273959292e-002	1.094550e+001
2.110294952530721e-002	1.192137e+001
2.152147631102150e-002	1.282553e+001
2.194000309673579e-002	1.365798e+001
2.288866381102152e-002	1.516337e+001
2.383732452530725e-002	1.611800e+001
2.478598523959298e-002	1.652186e+001
2.573464595387871e-002	1.637494e+001
2.668330666816443e-002	1.567725e+001
2.763196738245016e-002	1.442879e+001
2.858062809673589e-002	1.262955e+001
2.897125309673589e-002	1.175470e+001
2.936187809673590e-002	1.082368e+001
2.975250309673590e-002	9.836489e+000
3.014312809673591e-002	8.793130e+000
3.053375309673592e-002	7.693603e+000
3.092437809673592e-002	6.537908e+000
3.131500309673593e-002	5.326044e+000
3.148241381102164e-002	4.800409e+000
3.164982452530736e-002	4.272229e+000
3.181723523959307e-002	3.741503e+000
3.198464595387879e-002	3.208232e+000
3.215205666816451e-002	2.672417e+000
3.231946738245023e-002	2.134056e+000
3.248687809673594e-002	1.593150e+000
3.268219059673595e-002	9.746969e-001
3.277984684673595e-002	6.746040e-001
3.287750309673595e-002	3.918135e-001
3.297515934673595e-002	1.411161e-001
3.301714802672721e-002	5.841556e-002
3.304330167314493e-002	2.734549e-002
3.307391442861674e-002	7.908863e-003
3.308279739527323e-002	4.907509e-003
3.309223150330824e-002	3.304211e-003
3.310471408891316e-002	1.927809e-003
3.311507809897326e-002	1.202721e-003
3.312653796792226e-002	7.300679e-004
3.314004883457018e-002	3.985242e-004
3.315269274157666e-002	2.252781e-004
3.316946507552263e-002	1.062251e-004
3.318605334558555e-002	4.871406e-005
3.320907305156604e-002	1.562024e-005
3.323343354452236e-002	3.027920e-006
3.326967077755735e-002	-1.125239e-006
3.331561813219582e-002	-1.119903e-007
3.340751284147276e-002	2.522538e-005
3.348407767025732e-002	1.765794e-004
3.351892679445455e-002	5.273846e-004
3.354041629497639e-002	1.191289e-003
3.355692225015043e-002	2.356306e-003
3.357200306886112e-002	4.497431e-003
3.358887255484586e-002	8.908438e-003
3.360449280032653e-002	1.597495e-002
3.362080713599959e-002	2.801327e-002
3.364064535041297e-002	5.021558e-002
3.366578836832618e-002	9.085287e-002
3.371101858900689e-002	1.864023e-001
3.375748136499292e-002	3.025857e-001
3.380953319462447e-002	4.475824e-001
3.388518734747133e-002	6.715136e-001
3.398284359747133e-002	9.711818e-001
3.417815609747133e-002	1.588992e+000
3.437346859747133e-002	2.220979e+000
3.456878109747134e-002	2.848726e+000
3.476409359747134e-002	3.472234e+000
3.495940609747134e-002	4.091502e+000
3.515471859747135e-002	4.706531e+000
3.535003109747135e-002	5.317320e+000
3.554534359747135e-002	5.923869e+000
3.594991949032850e-002	7.159095e+000
3.635449538318565e-002	8.330122e+000
3.675907127604280e-002	9.436950e+000
3.716364716889994e-002	1.047958e+001
3.756822306175710e-002	1.145801e+001
3.797279895461424e-002	1.237224e+001
3.837737484747139e-002	1.322227e+001
3.936788824032855e-002	1.491456e+001
4.035840163318571e-002	1.600809e+001
4.134891502604286e-002	1.650287e+001
4.233942841890002e-002	1.639888e+001
4.332994181175718e-002	1.569614e+001
4.432045520461433e-002	1.439464e+001
4.531096859747149e-002	1.249438e+001
4.568764270461435e-002	1.164154e+001
4.606431681175721e-002	1.073665e+001
4.644099091890008e-002	9.779707e+000
4.681766502604294e-002	8.770720e+000
4.719433913318580e-002	7.709685e+000
4.757101324032866e-002	6.596604e+000
4.794768734747153e-002	5.431475e+000
4.811509806175724e-002	4.907118e+000
4.828250877604296e-002	4.379948e+000
4.844991949032868e-002	3.849966e+000
4.861733020461440e-002	3.317172e+000
4.878474091890011e-002	2.781564e+000
4.895215163318583e-002	2.243144e+000
4.911956234747154e-002	1.701912e+000
4.931487484747155e-002	1.081096e+000
4.941253109747155e-002	7.778729e-001
4.951018734747155e-002	4.870478e-001
4.960784359747155e-002	2.200183e-001
4.966277533971805e-002	9.477590e-002
4.969514233386771e-002	4.196686e-002
4.971742562398936e-002	2.041375e-002
4.974358127434366e-002	6.844007e-003
4.975246934495965e-002	4.314700e-003
4.976194863309606e-002	2.885618e-003
4.977380911739687e-002	1.720955e-003
4.978387184050261e-002	1.090870e-003
4.979541717694357e-002	6.574398e-004
4.980791493562437e-002	3.749407e-004
4.982109051435482e-002	2.095694e-004
4.983843822547820e-002	9.567892e-005
4.985503644943937e-002	4.355981e-005
4.987903802818885e-002	1.320771e-005
4.990453546935954e-002	2.264832e-006
4.994879773031320e-002	-9.245379e-007
5.001641846874235e-002	3.861164e-006
5.011407471874235e-002	7.945578e-005
5.017361155960338e-002	3.824999e-004
5.020108500742043e-002	9.649428e-004
5.021953584017042e-002	2.004758e-003
5.023521567643902e-002	3.848207e-003
5.025002480701780e-002	7.101216e-003
5.026584518777828e-002	1.319026e-002
5.028228969882650e-002	2.355827e-002
5.029965568800218e-002	4.066567e-002
5.032414599876359e-002	7.624335e-002
5.036111339484960e-002	1.489653e-001
5.041295591901828e-002	2.735036e-001
5.045992716131553e-002	4.009776e-001
5.052795699688198e-002	5.999273e-001
5.062561324688198e-002	8.975313e-001
5.082092574688198e-002	1.512694e+000
5.111389449688199e-002	2.453157e+000
5.137896146116770e-002	3.312685e+000
5.164402842545342e-002	4.157776e+000
5.190909538973914e-002	4.988431e+000
5.217416235402486e-002	5.804648e+000
5.243922931831058e-002	6.606429e+000
5.270429628259630e-002	7.393774e+000
5.296936324688201e-002	8.166681e+000
5.344369360402488e-002	9.501231e+000
5.391802396116774e-002	1.072787e+001
5.439235431831060e-002	1.184661e+001
5.486668467545347e-002	1.285744e+001
5.534101503259634e-002	1.376036e+001
5.581534538973920e-002	1.455537e+001
5.628967574688206e-002	1.524247e+001
5.709882753259636e-002	1.605970e+001
5.790797931831065e-002	1.647608e+001
5.871713110402495e-002	1.649162e+001
5.952628288973925e-002	1.610632e+001
6.033543467545355e-002	1.532017e+001
6.114458646116785e-002	1.413318e+001
6.195373824688214e-002	1.254535e+001
6.233041235402499e-002	1.169684e+001
6.270708646116782e-002	1.079594e+001
6.308376056831067e-002	9.842639e+000
6.346043467545351e-002	8.836942e+000
6.383710878259634e-002	7.778848e+000
6.421378288973918e-002	6.668356e+000
6.459045699688203e-002	5.505468e+000
6.477181860402487e-002	4.937345e+000
6.495318021116772e-002	4.366247e+000
6.513454181831056e-002	3.792175e+000
6.531590342545342e-002	3.215129e+000
6.549726503259626e-002	2.635108e+000
6.567862663973911e-002	2.052112e+000
6.585998824688195e-002	1.466142e+000
6.605530074688194e-002	8.512055e-001
6.615295699688194e-002	5.561190e-001
6.625061324688193e-002	2.810205e-001
6.631481965375626e-002	1.239292e-001
6.635009877321514e-002	5.816728e-002
6.637633716553984e-002	2.756793e-002
6.640647475111697e-002	8.232075e-003
6.641635033052530e-002	4.896118e-003
6.642638262726033e-002	3.186834e-003
6.643746610650554e-002	1.975257e-003
6.644933509568833e-002	1.167355e-003
6.646096989745261e-002	6.922109e-004
6.647358890486073e-002	3.942806e-004
6.648734930522414e-002	2.127209e-004
6.650298126153377e-002	1.048681e-004
6.652098370739190e-002	4.534901e-005
6.654254343946353e-002	1.530112e-005
6.656896947137589e-002	2.764307e-006
6.660844811795463e-002	-9.093757e-007
6.667587067189430e-002	2.732942e-006
6.677352692189430e-002	9.308194e-005
6.684739960137198e-002	6.878607e-004
6.688431982323632e-002	2.070467e-003
6.690296040612295e-002	4.100226e-003
6.691838895889735e-002	7.697733e-003
6.693581953472499e-002	1.492913e-002
6.695164919433970e-002	2.578768e-002
6.697065633501254e-002	4.590832e-002
6.699502944678235e-002	8.408119e-002
6.704377567032196e-002	1.855610e-001
6.709017574175111e-002	3.008749e-001
6.714220253864249e-002	4.456373e-001
6.721622079240441e-002	6.645321e-001
6.731387704240441e-002	9.640210e-001
6.750918954240440e-002	1.581640e+000
6.770450204240439e-002	2.213602e+000
6.789981454240437e-002	2.841348e+000
6.809512704240436e-002	3.464877e+000
6.829043954240435e-002	4.084189e+000
6.848575204240434e-002	4.699285e+000
6.868106454240433e-002	5.310163e+000
6.887637704240432e-002	5.916825e+000
6.928095293526144e-002	7.152302e+000
6.968552882811856e-002	8.323616e+000
7.009010472097568e-002	9.430769e+000
7.049468061383279e-002	1.047376e+001
7.089925650668992e-002	1.145259e+001
7.130383239954705e-002	1.236725e+001
7.170840829240416e-002	1.321776e+001
7.269892168526125e-002	1.491142e+001
7.368943507811833e-002	1.600632e+001
7.467994847097542e-002	1.650245e+001
7.567046186383250e-002	1.639981e+001
7.666097525668959e-002	1.569841e+001
7.765148864954669e-002	1.439824e+001
7.864200204240376e-002	1.249930e+001
7.901867614954659e-002	1.164687e+001
7.939535025668944e-002	1.074236e+001
7.977202436383227e-002	9.785773e+000
8.014869847097511e-002	8.777102e+000
8.052537257811794e-002	7.716349e+000
8.090204668526078e-002	6.603516e+000
8.127872079240361e-002	5.438601e+000
8.144613150668932e-002	4.914331e+000
8.161354222097503e-002	4.387231e+000
8.178095293526073e-002	3.857301e+000
8.194836364954643e-002	3.324541e+000
8.211577436383213e-002	2.788950e+000
8.228318507811784e-002	2.250530e+000
8.245059579240355e-002	1.709280e+000
8.264590829240354e-002	1.088322e+000
8.274356454240353e-002	7.849154e-001
8.284122079240353e-002	4.936503e-001
8.293887704240352e-002	2.259788e-001
8.299582893369933e-002	9.537726e-002
8.302784454780052e-002	4.278819e-002
8.305081489343484e-002	2.044368e-002
8.307668621661961e-002	6.898536e-003
8.308557767041795e-002	4.356233e-003
8.309501196614384e-002	2.919106e-003
8.310687577396574e-002	1.740778e-003
8.311685846064139e-002	1.107326e-003
8.312838971458347e-002	6.679466e-004
8.314079796342003e-002	3.824019e-004
8.315392629792939e-002	2.143782e-004
8.317125002639959e-002	9.800551e-005
8.318771311985881e-002	4.494314e-005
8.321162546328823e-002	1.364402e-005
8.323597874505551e-002	2.393014e-006
8.327432131612746e-002	-1.206000e-006
8.332013067077297e-002	1.312025e-007
8.341174938006400e-002	6.115952e-005
8.350940563006400e-002	6.702896e-004
8.355047637426229e-002	2.094436e-003
8.357030027277657e-002	4.245237e-003
8.358593781674657e-002	7.888323e-003
8.360143269259544e-002	1.428577e-002
8.361753985563634e-002	2.520015e-002
8.363678263012135e-002	4.515532e-002
8.365977684720305e-002	8.042305e-002
8.370576528136646e-002	1.748953e-001
8.375531365902213e-002	2.969742e-001
8.380488711167676e-002	4.341278e-001
8.387829743736731e-002	6.507207e-001
8.397595368736731e-002	9.497227e-001
8.417126618736730e-002	1.566967e+000
8.436657868736729e-002	2.198881e+000
8.456189118736728e-002	2.826622e+000
8.475720368736726e-002	3.450193e+000
8.495251618736725e-002	4.069592e+000
8.514782868736724e-002	4.684820e+000
8.534314118736723e-002	5.295877e+000
8.553845368736722e-002	5.902762e+000
8.571981529451006e-002	6.456264e+000
8.590117690165292e-002	6.999509e+000
8.608253850879576e-002	7.532496e+000
8.626390011593861e-002	8.055226e+000
8.644526172308145e-002	8.567697e+000
8.662662333022431e-002	9.069911e+000
8.680798493736715e-002	9.561868e+000
8.690564118736714e-002	9.820720e+000
8.743577511593854e-002	1.118405e+001
8.796590904450993e-002	1.239697e+001
8.849604297308134e-002	1.345947e+001
8.902617690165274e-002	1.437157e+001
8.955631083022414e-002	1.513324e+001
9.008644475879553e-002	1.574451e+001
9.061657868736693e-002	1.620536e+001
9.131412333022404e-002	1.649503e+001
9.201166797308114e-002	1.649184e+001
9.270921261593824e-002	1.619578e+001
9.340675725879534e-002	1.560684e+001
9.410430190165245e-002	1.472505e+001
9.480184654450954e-002	1.355038e+001
9.549939118736665e-002	1.208284e+001
9.586211440165235e-002	1.123145e+001
9.622483761593804e-002	1.033369e+001
9.658756083022374e-002	9.389559e+000
9.695028404450942e-002	8.399058e+000
9.731300725879512e-002	7.362187e+000
9.767573047308081e-002	6.278946e+000
9.803845368736651e-002	5.149336e+000
9.820586440165222e-002	4.621577e+000
9.837327511593792e-002	4.091768e+000
9.854068583022363e-002	3.559908e+000
9.870809654450932e-002	3.025997e+000
9.887550725879503e-002	2.490035e+000
9.904291797308074e-002	1.952022e+000
9.921032868736644e-002	1.411958e+000
9.940564118736643e-002	7.989887e-001
9.950329743736643e-002	5.068763e-001
9.960095368736642e-002	2.375331e-001
9.965991428727494e-002	1.004925e-001
9.969304378365956e-002	4.463820e-002
9.971582689896730e-002	2.165532e-002
9.974215500173804e-002	7.218418e-003
9.975050107465665e-002	4.684173e-003
9.975989788235390e-002	3.156256e-003
9.977186336717835e-002	1.874715e-003
9.978163415714568e-002	1.203769e-003
9.979314358402200e-002	7.276396e-004
9.980532909930122e-002	4.206152e-004
9.981825011999483e-002	2.381904e-004
9.983520592470262e-002	1.108841e-004
9.985124512688004e-002	5.216968e-005
9.987442218218219e-002	1.682035e-005
9.989793737763161e-002	3.652252e-006
9.993456248343755e-002	-1.116100e-006
9.997284167773307e-002	-1.141601e-006
1.000000000000000e-001	-8.654752e-007
